Date,Close,Dividend
2001-09-03,13.045609,0.000000
2001-09-04,13.698231,0.000000
2001-09-05,13.533360,0.000000
2001-09-06,13.093698,0.000000
2001-09-07,12.441076,0.000000
2001-09-10,11.774711,0.000000
2001-09-11,10.414507,0.000000
2001-09-12,9.590137,0.000000
2001-09-13,9.775620,0.000000
2001-09-14,8.896296,0.000000
2001-09-17,8.394803,0.000000
2001-09-18,7.591046,0.000000
2001-09-19,7.652873,0.000000
2001-09-20,7.013990,0.000000
2001-09-21,6.629285,0.000000
2001-09-24,7.281911,0.000000
2001-09-25,7.591046,0.000000
2001-09-26,8.023838,0.000000
2001-09-27,7.927662,0.000000
2001-09-28,7.927662,0.000000
2001-10-01,7.591046,0.000000
2001-10-02,7.309388,0.000000
2001-10-03,7.281911,0.000000
2001-10-04,8.030709,0.000000
2001-10-05,7.762790,0.000000
2001-10-08,7.316258,0.000000
2001-10-09,7.666615,0.000000
2001-10-10,8.071929,0.000000
2001-10-11,8.580288,0.000000
2001-10-12,8.662724,0.000000
2001-10-15,8.312368,0.000000
2001-10-16,8.312368,0.000000
2001-10-17,8.662724,0.000000
2001-10-18,8.724552,0.000000
2001-10-19,8.298628,0.000000
2001-10-22,8.559679,0.000000
2001-10-23,8.964992,0.000000
2001-10-24,9.033689,0.000000
2001-10-25,9.047430,0.000000
2001-10-26,9.047430,0.000000
2001-10-29,9.274129,0.000000
2001-10-30,8.655854,0.000000
2001-10-31,8.861948,0.000000
2001-11-01,8.896296,0.000000
2001-11-02,9.074908,0.000000
2001-11-05,9.445872,0.000000
2001-11-06,9.274129,0.000000
2001-11-07,9.274129,0.000000
2001-11-08,9.858057,0.000000
2001-11-09,9.555788,0.000000
2001-11-12,8.655854,0.000000
2001-11-13,9.439001,0.000000
2001-11-14,9.617615,0.000000
2001-11-15,9.404654,0.000000
2001-11-16,9.603877,0.000000
2001-11-19,9.892405,0.000000
2001-11-20,9.569529,0.000000
2001-11-21,9.370307,0.000000
2001-11-22,9.603877,0.000000
2001-11-23,9.411523,0.000000
2001-11-26,9.548918,0.000000
2001-11-27,9.610747,0.000000
2001-11-28,9.274129,0.000000
2001-11-29,9.281001,0.000000
2001-11-30,9.164214,0.000000
2001-12-03,9.239779,0.000000
2001-12-04,9.191693,0.000000
2001-12-05,9.466481,0.000000
2001-12-06,9.693182,0.000000
2001-12-07,9.514572,0.000000
2001-12-10,9.356565,0.000000
2001-12-11,9.205434,0.000000
2001-12-12,9.260388,0.000000
2001-12-13,9.191693,0.000000
2001-12-14,9.274129,0.000000
2001-12-17,9.658835,0.000000
2001-12-18,9.638227,0.000000
2001-12-19,9.287869,0.000000
2001-12-20,9.095515,0.000000
2001-12-21,9.445872,0.000000
2001-12-24,9.239779,0.000000
2001-12-25,9.239779,0.000000
2001-12-26,9.239779,0.000000
2001-12-27,9.342827,0.000000
2001-12-28,9.370307,0.000000
2001-12-31,9.370307,0.000000
2002-01-01,9.370307,0.000000
2002-01-02,9.287869,0.000000
2002-01-03,9.542048,0.000000
2002-01-04,9.713792,0.000000
2002-01-07,9.748138,0.000000
2002-01-08,10.167193,0.000000
2002-01-09,10.139715,0.000000
2002-01-10,9.768751,0.000000
2002-01-11,10.043537,0.000000
2002-01-14,9.851186,0.000000
2002-01-15,9.926754,0.000000
2002-01-16,9.480223,0.000000
2002-01-17,9.700052,0.000000
2002-01-18,9.493961,0.000000
2002-01-21,9.356565,0.000000
2002-01-22,9.432134,0.000000
2002-01-23,9.136734,0.000000
2002-01-24,9.205434,0.000000
2002-01-25,9.150474,0.000000
2002-01-28,9.081778,0.000000
2002-01-29,8.875685,0.000000
2002-01-30,8.827599,0.000000
2002-01-31,8.930643,0.000000
2002-02-01,9.068036,0.000000
2002-02-04,8.903165,0.000000
2002-02-05,8.861948,0.000000
2002-02-06,8.930643,0.000000
2002-02-07,8.930643,0.000000
2002-02-08,8.999341,0.000000
2002-02-11,9.191693,0.000000
2002-02-12,9.239779,0.000000
2002-02-13,9.487090,0.000000
2002-02-14,9.617615,0.000000
2002-02-15,9.590137,0.000000
2002-02-18,9.480223,0.000000
2002-02-19,9.274129,0.000000
2002-02-20,9.253520,0.000000
2002-02-21,9.281001,0.000000
2002-02-22,9.205434,0.000000
2002-02-25,9.384044,0.000000
2002-02-26,9.480223,0.000000
2002-02-27,9.755011,0.000000
2002-02-28,10.009190,0.000000
2002-03-01,10.613726,0.000000
2002-03-04,11.060258,0.000000
2002-03-05,10.785471,0.000000
2002-03-06,11.252610,0.000000
2002-03-07,11.328177,0.000000
2002-03-08,11.369396,0.000000
2002-03-11,11.252610,0.000000
2002-03-12,10.950342,0.000000
2002-03-13,10.915995,0.000000
2002-03-14,11.101476,0.000000
2002-03-15,11.451834,0.000000
2002-03-18,11.657924,0.000000
2002-03-19,11.019040,0.000000
2002-03-20,10.888516,0.000000
2002-03-21,10.977822,0.000000
2002-03-22,11.122086,0.000000
2002-03-25,11.204521,0.000000
2002-03-26,10.922864,0.000000
2002-03-27,11.005301,0.000000
2002-03-28,11.005301,0.000000
2002-03-29,11.005301,0.000000
2002-04-01,11.005301,0.000000
2002-04-02,11.060258,0.000000
2002-04-03,11.005301,0.000000
2002-04-04,10.483203,0.000000
2002-04-05,10.654946,0.000000
2002-04-08,10.613726,0.000000
2002-04-09,10.785471,0.000000
2002-04-10,10.929732,0.000000
2002-04-11,11.218261,0.000000
2002-04-12,10.991563,0.000000
2002-04-15,11.094607,0.000000
2002-04-16,11.067127,0.000000
2002-04-17,11.019040,0.000000
2002-04-18,10.998430,0.000000
2002-04-19,11.060258,0.000000
