Date,Close,Dividend
2005-08-03,11.174164,0.000000
2005-08-04,11.274682,0.000000
2005-08-05,11.207670,0.000000
2005-08-08,11.174164,0.000000
2005-08-09,11.140659,0.000000
2005-08-10,11.157412,0.000000
2005-08-11,10.899419,0.000000
2005-08-12,10.708434,0.000000
2005-08-15,10.889365,0.000000
2005-08-16,10.839108,0.000000
2005-08-17,10.815653,0.000000
2005-08-18,10.661527,0.000000
2005-08-19,10.252756,0.000000
2005-08-22,10.547607,0.000000
2005-08-23,10.319768,0.000000
2005-08-24,10.219251,0.000000
2005-08-25,10.101980,0.000000
2005-08-26,10.292962,0.000000
2005-08-29,10.135487,0.000000
2005-08-30,10.524154,0.000000
2005-08-31,11.257928,0.000000
2005-09-01,11.469016,0.000000
2005-09-02,11.418756,0.000000
2005-09-05,11.371848,0.000000
2005-09-06,12.052015,0.000000
2005-09-07,12.062067,0.000000
2005-09-08,12.246347,0.000000
2005-09-09,12.330113,0.000000
2005-09-12,12.303308,0.000000
2005-09-13,12.219545,0.000000
2005-09-14,12.363619,0.000000
2005-09-15,12.484238,0.000000
2005-09-16,12.876258,0.000000
2005-09-19,12.822647,0.000000
2005-09-20,12.668519,0.000000
2005-09-21,12.454086,0.000000
2005-09-22,12.323412,0.000000
2005-09-23,12.296608,0.000000
2005-09-26,12.283204,0.000000
2005-09-27,12.380373,0.000000
2005-09-28,13.114147,0.000000
2005-09-29,13.204612,0.000000
2005-09-30,13.234767,0.000000
2005-10-03,13.047136,0.000000
2005-10-04,12.899712,0.000000
2005-10-05,12.715430,0.000000
2005-10-06,13.090695,0.000000
2005-10-07,13.358739,0.000000
2005-10-10,13.338634,0.000000
2005-10-11,14.022153,0.000000
2005-10-12,14.072412,0.000000
2005-10-13,13.603333,0.000000
2005-10-14,13.355387,0.000000
2005-10-17,13.502814,0.000000
2005-10-18,13.234767,0.000000
2005-10-19,13.067239,0.000000
2005-10-20,13.402296,0.000000
2005-10-21,13.398946,0.000000
2005-10-24,13.251519,0.000000
2005-10-25,13.345339,0.000000
2005-10-26,13.385543,0.000000
2005-10-27,12.966722,0.000000
2005-10-28,13.063887,0.000000
2005-10-31,13.398946,0.000000
2005-11-01,13.214664,0.000000
2005-11-02,13.134252,0.000000
2005-11-03,13.392243,0.000000
2005-11-04,13.710549,0.000000
2005-11-07,13.486060,0.000000
2005-11-08,13.536319,0.000000
2005-11-09,13.341987,0.000000
2005-11-10,13.482712,0.000000
2005-11-11,13.790960,0.000000
2005-11-14,13.985295,0.000000
2005-11-15,14.169578,0.000000
2005-11-16,14.008749,0.000000
2005-11-17,15.050779,0.000000
2005-11-18,15.489709,0.000000
2005-11-21,15.831463,0.000000
2005-11-22,15.784556,0.000000
2005-11-23,15.751053,0.000000
2005-11-24,15.576819,0.000000
2005-11-25,15.503104,0.000000
2005-11-28,16.220131,0.000000
2005-11-29,16.183273,0.000000
2005-11-30,16.099512,0.000000
2005-12-01,16.401062,0.000000
2005-12-02,16.498230,0.000000
2005-12-05,16.102859,0.000000
2005-12-06,16.685860,0.000000
2005-12-07,16.699263,0.000000
2005-12-08,16.538435,0.000000
2005-12-09,16.535084,0.000000
2005-12-12,16.665758,0.000000
2005-12-13,16.498230,0.000000
2005-12-14,16.655708,0.000000
2005-12-15,16.347452,0.000000
2005-12-16,15.918579,0.000000
2005-12-19,16.240234,0.000000
2005-12-20,16.082758,0.000000
2005-12-21,16.012392,0.000000
2005-12-22,16.005693,0.000000
2005-12-23,16.149769,0.000000
2005-12-26,16.149769,0.000000
2005-12-27,16.300545,0.000000
2005-12-28,16.417814,0.000000
2005-12-29,16.417814,0.000000
2005-12-30,16.290495,0.000000
2006-01-02,16.327349,0.000000
2006-01-03,16.451321,0.000000
2006-01-04,17.825054,0.000000
2006-01-05,17.624020,0.000000
2006-01-06,18.093100,0.000000
2006-01-09,18.126604,0.000000
2006-01-10,18.361145,0.000000
2006-01-11,19.215544,0.000000
2006-01-12,18.930746,0.000000
2006-01-13,18.863733,0.000000
2006-01-16,19.098272,0.000000
2006-01-17,18.897238,0.000000
2006-01-18,18.830227,0.000000
2006-01-19,19.098272,0.000000
2006-01-20,18.846975,0.000000
2006-01-23,18.997753,0.000000
2006-01-24,19.383074,0.000000
2006-01-25,19.265804,0.000000
2006-01-26,20.187212,0.000000
2006-01-27,21.343157,0.000000
2006-01-30,20.723301,0.000000
2006-01-31,20.957842,0.000000
2006-02-01,20.974592,0.000000
2006-02-02,20.773560,0.000000
2006-02-03,20.606030,0.000000
2006-02-06,20.555771,0.000000
2006-02-07,20.555771,0.000000
2006-02-08,21.209135,0.000000
2006-02-09,22.683388,0.000000
2006-02-10,21.778730,0.000000
2006-02-13,22.080282,0.000000
2006-02-14,22.733648,0.000000
2006-02-15,23.336754,0.000000
2006-02-16,23.504278,0.000000
2006-02-17,23.588041,0.000000
2006-02-20,23.454020,0.000000
2006-02-21,23.303249,0.000000
2006-02-22,23.152468,0.000000
2006-02-23,23.403761,0.000000
2006-02-24,23.437267,0.000000
2006-02-27,24.459192,0.000000
2006-02-28,24.057119,0.000000
2006-03-01,25.196323,0.000000
2006-03-02,25.330339,0.000000
2006-03-03,25.112553,0.000000
2006-03-06,25.028790,0.000000
2006-03-07,23.571293,0.000000
2006-03-08,22.448851,0.000000
2006-03-09,22.281319,0.000000
2006-03-10,22.984940,0.000000
2006-03-13,22.984940,0.000000
2006-03-14,22.398590,0.000000
2006-03-15,21.963015,0.000000
2006-03-16,21.778730,0.000000
2006-03-17,22.750397,0.000000
2006-03-20,23.135719,0.000000
2006-03-21,23.269737,0.000000
2006-03-22,23.018444,0.000000
2006-03-23,22.700142,0.000000
2006-03-24,23.621546,0.000000
2006-03-27,23.102209,0.000000
2006-03-28,22.834162,0.000000
2006-03-29,23.135719,0.000000
2006-03-30,23.185974,0.000000
2006-03-31,23.185974,0.000000
2006-04-03,23.403761,0.000000
2006-04-04,23.353504,0.000000
2006-04-05,22.968187,0.000000
2006-04-06,23.269737,0.000000
2006-04-07,23.604797,0.000000
2006-04-10,23.319998,0.000000
2006-04-11,21.862497,0.000000
2006-04-12,21.761980,0.000000
2006-04-13,22.247812,0.000000
2006-04-18,21.611204,0.000000
2006-04-19,22.080282,0.000000
2006-04-20,22.080282,0.000000
2006-04-21,23.102209,0.000000
2006-04-24,22.884422,0.000000
2006-04-25,22.917927,0.000000
2006-04-26,23.387011,0.000000
2006-04-27,24.626724,0.000000
2006-04-28,24.057119,0.000000
2006-05-02,24.124134,0.000000
2006-05-03,24.743992,0.000000
2006-05-04,25.196323,0.000000
2006-05-05,26.000454,0.000000
2006-05-08,26.804592,0.000000
2006-05-09,27.524967,0.000000
2006-05-10,27.575224,0.000000
2006-05-11,26.804592,0.000000
2006-05-12,26.234995,0.000000
2006-05-15,25.749586,0.213163
2006-05-16,25.193478,0.000000
2006-05-17,24.013851,0.000000
2006-05-18,24.182364,0.000000
2006-05-19,23.373474,0.000000
2006-05-22,21.907370,0.000000
2006-05-23,22.749962,0.000000
2006-05-24,21.604034,0.000000
2006-05-25,21.991631,0.000000
2006-05-26,22.412928,0.000000
2006-05-29,23.542000,0.000000
2006-05-30,22.177002,0.000000
2006-05-31,22.328667,0.000000
2006-06-01,22.665705,0.000000
2006-06-02,22.817369,0.000000
2006-06-05,22.699409,0.000000
2006-06-06,21.570333,0.000000
2006-06-07,21.418671,0.000000
2006-06-08,20.980524,0.000000
2006-06-09,21.368113,0.000000
2006-06-12,20.997370,0.000000
2006-06-13,19.935709,0.000000
2006-06-14,20.525522,0.000000
2006-06-15,20.525522,0.000000
2006-06-16,20.525522,0.000000
2006-06-19,23.120703,0.000000
2006-06-20,22.631998,0.000000
2006-06-21,23.491440,0.000000
2006-06-22,23.087002,0.000000
2006-06-23,23.002741,0.000000
2006-06-26,23.019594,0.000000
2006-06-27,22.952183,0.000000
2006-06-28,22.648851,0.000000
2006-06-29,23.019594,0.000000
2006-06-30,24.081255,0.000000
2006-07-03,24.283480,0.000000
2006-07-04,24.165516,0.000000
2006-07-05,23.221815,0.000000
2006-07-06,23.457739,0.000000
2006-07-07,23.204962,0.000000
2006-07-10,23.373474,0.000000
2006-07-11,22.564594,0.000000
2006-07-12,22.412928,0.000000
2006-07-13,22.294964,0.000000
2006-07-14,21.974781,0.000000
2006-07-17,21.047930,0.000000
2006-07-18,21.098484,0.000000
2006-07-19,22.244408,0.000000
2006-07-20,21.772556,0.000000
2006-07-21,21.132191,0.000000
2006-07-24,21.839964,0.000000
2006-07-25,22.177002,0.000000
2006-07-26,22.008486,0.000000
2006-07-27,22.598295,0.000000
2006-07-28,23.255520,0.000000
2006-07-31,22.901630,0.000000
2006-08-01,22.412928,0.000000
2006-08-02,22.985888,0.000000
2006-08-03,22.530888,0.000000
2006-08-04,23.087002,0.000000
2006-08-07,22.446630,0.000000
2006-08-08,22.547741,0.000000
2006-08-09,23.171261,0.000000
2006-08-10,22.665705,0.000000
2006-08-11,22.884777,0.000000
2006-08-14,23.171261,0.000000
2006-08-15,23.424036,0.000000
2006-08-16,23.424036,0.000000
2006-08-17,23.356630,0.000000
2006-08-18,23.373474,0.000000
2006-08-21,23.390331,0.000000
2006-08-22,24.384586,0.000000
2006-08-23,24.468849,0.000000
2006-08-24,23.828476,0.000000
2006-08-25,23.929594,0.000000
2006-08-28,24.182364,0.000000
2006-08-29,24.502550,0.000000
2006-08-30,25.530512,0.000000
2006-08-31,24.805883,0.000000
2006-09-01,25.244034,0.000000
2006-09-04,25.682182,0.000000
2006-09-05,25.581068,0.000000
2006-09-06,25.008106,0.000000
2006-09-07,24.789032,0.000000
2006-09-08,24.957552,0.000000
2006-09-11,24.671070,0.000000
2006-09-12,25.244034,0.000000
2006-09-13,25.227179,0.000000
2006-09-14,25.479961,0.000000
2006-09-15,25.463108,0.000000
2006-09-18,25.311440,0.000000
2006-09-19,25.244034,0.000000
2006-09-20,25.227179,0.000000
2006-09-21,25.126074,0.000000
2006-09-22,24.536261,0.000000
2006-09-25,25.024960,0.000000
2006-09-26,25.126074,0.000000
2006-09-27,24.418295,0.000000
2006-09-28,24.283480,0.000000
2006-09-29,24.047556,0.000000
2006-10-02,23.912737,0.000000
2006-10-03,23.845329,0.000000
2006-10-04,23.794775,0.000000
2006-10-05,23.912737,0.000000
2006-10-06,23.963297,0.000000
2006-10-09,23.845329,0.000000
2006-10-10,23.811628,0.000000
2006-10-11,23.424036,0.000000
2006-10-12,23.474592,0.000000
2006-10-13,24.384586,0.000000
2006-10-16,24.586813,0.000000
2006-10-17,24.131813,0.000000
2006-10-18,24.654219,0.000000
2006-10-19,24.148664,0.000000
2006-10-20,24.266626,0.000000
2006-10-23,24.502550,0.000000
2006-10-24,24.569960,0.000000
2006-10-25,24.435143,0.000000
2006-10-26,24.856441,0.000000
2006-10-27,24.957552,0.000000
2006-10-30,24.603664,0.000000
2006-10-31,24.367737,0.000000
2006-11-01,24.569960,0.000000
2006-11-02,24.451996,0.000000
2006-11-03,24.839588,0.000000
2006-11-06,25.378847,0.000000
2006-11-07,25.260880,0.000000
2006-11-08,25.109219,0.000000
2006-11-09,25.142923,0.000000
2006-11-10,25.530512,0.000000
2006-11-13,27.687550,0.000000
2006-11-14,26.895514,0.000000
2006-11-15,27.738108,0.000000
2006-11-16,28.614393,0.000000
2006-11-17,28.091990,0.000000
2006-11-20,27.906618,0.000000
2006-11-21,28.108849,0.000000
2006-11-22,28.614393,0.000000
2006-11-23,28.597546,0.000000
2006-11-24,28.277365,0.000000
2006-11-27,27.636992,0.000000
2006-11-28,27.485325,0.000000
2006-11-29,28.985138,0.000000
2006-11-30,29.574953,0.000000
2006-12-01,29.288473,0.000000
2006-12-04,30.164762,0.000000
2006-12-05,30.956800,0.000000
2006-12-06,31.091618,0.000000
2006-12-07,31.057917,0.000000
2006-12-08,31.782545,0.000000
2006-12-11,31.361244,0.000000
2006-12-12,31.849951,0.000000
2006-12-13,32.591423,0.000000
2006-12-14,32.658836,0.000000
2006-12-15,33.248650,0.000000
2006-12-18,33.198097,0.000000
2006-12-19,32.776794,0.000000
2006-12-20,33.450878,0.000000
2006-12-21,33.501431,0.000000
2006-12-22,33.973270,0.000000
2006-12-27,34.040684,0.000000
2006-12-28,34.108097,0.000000
2006-12-29,34.613655,0.000000
2007-01-02,34.782162,0.000000
2007-01-03,35.220314,0.000000
2007-01-04,33.501431,0.000000
2007-01-05,32.321804,0.000000
2007-01-08,32.170135,0.000000
2007-01-09,31.731985,0.000000
2007-01-10,32.288101,0.000000
2007-01-11,32.962170,0.000000
2007-01-12,33.231800,0.000000
2007-01-15,32.709396,0.000000
2007-01-16,32.490318,0.000000
2007-01-17,31.647730,0.000000
2007-01-18,32.490318,0.000000
2007-01-19,32.186989,0.000000
2007-01-22,33.147537,0.000000
2007-01-23,32.439762,0.000000
2007-01-24,32.827347,0.000000
2007-01-25,32.254387,0.000000
2007-01-26,31.934208,0.000000
2007-01-29,31.866802,0.000000
2007-01-30,32.119576,0.000000
2007-01-31,31.580315,0.000000
2007-02-01,32.237545,0.000000
2007-02-02,32.271244,0.000000
2007-02-05,32.524017,0.000000
2007-02-06,32.271244,0.000000
2007-02-07,33.467724,0.000000
2007-02-08,32.962170,0.000000
2007-02-09,33.164391,0.000000
2007-02-12,32.861057,0.000000
2007-02-13,32.962170,0.000000
2007-02-14,32.911613,0.000000
2007-02-15,32.591423,0.000000
2007-02-16,32.709396,0.000000
2007-02-19,32.641979,0.000000
2007-02-20,32.355503,0.000000
2007-02-21,31.624134,0.000000
2007-02-22,31.640980,0.000000
2007-02-23,31.620762,0.000000
2007-02-26,32.540867,0.000000
2007-02-27,30.606283,0.000000
2007-02-28,30.788286,0.000000
2007-03-01,29.965916,0.000000
2007-03-02,29.612028,0.000000
2007-03-05,30.016476,0.000000
2007-03-06,29.911989,0.000000
2007-03-07,30.100727,0.000000
2007-03-08,30.973650,0.000000
2007-03-09,30.771435,0.000000
2007-03-12,30.707394,0.000000
2007-03-13,29.723244,0.000000
2007-03-14,28.766066,0.000000
2007-03-15,29.729986,0.000000
2007-03-16,30.013098,0.000000
2007-03-19,30.252396,0.000000
2007-03-20,30.852318,0.000000
2007-03-21,31.175877,0.000000
2007-03-22,31.614019,0.000000
2007-03-23,32.328537,0.000000
2007-03-26,31.684797,0.000000
2007-03-27,31.920729,0.000000
2007-03-28,31.718510,0.000000
2007-03-29,32.439762,0.000000
2007-03-30,32.743099,0.000000
2007-04-02,33.134056,0.000000
2007-04-03,33.582310,0.000000
2007-04-04,33.619389,0.000000
2007-04-05,33.956421,0.000000
2007-04-10,33.969906,0.000000
2007-04-11,33.858681,0.000000
2007-04-12,33.548615,0.000000
2007-04-13,33.767685,0.000000
2007-04-16,34.401314,0.000000
2007-04-17,34.040684,0.000000
2007-04-18,33.595795,0.000000
2007-04-19,33.777798,0.000000
2007-04-20,34.381092,0.000000
2007-04-23,34.761940,0.000000
2007-04-24,34.168758,0.000000
2007-04-25,36.369606,0.000000
2007-04-26,37.097607,0.000000
2007-04-27,37.306568,0.000000
2007-04-30,37.074005,0.000000
2007-05-02,37.781788,0.000000
2007-05-03,37.161648,0.000000
2007-05-04,38.391827,0.000000
2007-05-07,39.770306,0.000000
2007-05-08,38.681679,0.000000
2007-05-09,38.843456,0.000000
